team;matchId;westteam;eastteam;scorewest;scoreeast;matchtime;kicks;tOwnField;tOppField;tPosession;tOwnGoal;tOppGoal;dBall;dCenter;dOwnGoal;dOppGoal;dTotal;dMinTeammate;dMinOpponent;tFirstGoalReceived;goalsFor;goalsAgainst;tBallRegionA;tBallRegionB;tBallRegionC;tBallRegionD;tBallRegionE;tRegionA;tRegionB;tRegionC;tRegionD;tRegionE
Equipo.ElPayoVallecano;0;teamsSoccerbots.AIKHomoG;Equipo.ElPayoVallecano;2;0;29568.0;0;19058.29266278483;10509.707337215175;9240.0;6427.96554630812;0.0;0.9388652929292605;0.8800834115444586;1.2766967817502342;1.7827673706418792;9.786055855755944;0.567690760929202;0.3861195084283048;2904.0;0;2;0.0;0.0;16849.501785199882;3677.760466256821;9233.725687522296;3932.7959827559157;1540.3037889598024;11674.941289321749;2499.3995309572515;9920.559408005283
Equipo.ElPayoVallecano;1;teamsSoccerbots.AIKHomoG;Equipo.ElPayoVallecano;1;0;29982.0;2;21270.890153158973;8711.10984684103;10602.0;7604.245012687543;0.0;0.9883744937714685;0.976200358188813;1.1472203321813874;1.8562805092585255;8.457664722881397;0.5968381263241861;0.3280922564000823;29982.0;0;1;0.0;2757.655479380519;6610.214425324781;9204.838868189547;10874.09796486912;5200.925031511999;1510.5457540652183;5506.178997946801;4850.06437306216;12914.285843413823
Equipo.ElPayoVallecano;2;Equipo.ElPayoVallecano;teamsSoccerbots.AIKHomoG;0;3;29680.0;0;26764.66970219145;2915.3302978085435;11560.0;4755.0844395258855;0.0;0.7413087310174324;0.8898241454326541;0.9399142595314917;2.1844415300804974;9.760602636230939;0.5050942197335144;0.380015268436651;3560.0;0;3;9836.711044047497;8104.944639600026;12199.94856042604;0.0;0.0;12556.712522365058;7281.396795588933;9138.438376963659;703.4523050823489;0.0
Equipo.ElPayoVallecano;3;Equipo.ElPayoVallecano;teamsSoccerbots.AIKHomoG;0;3;29700.0;2;25246.815925739666;4453.184074260335;14004.0;5616.874864172821;0.0;0.7588259984515936;0.8666438436628374;0.8965543869882063;2.1592302232256393;10.9608356562083;0.4377135899899226;0.38601366968792966;4824.0;0;3;13802.973714076456;7062.123894205246;7343.864095664973;1871.8490154333817;677.251621686082;14060.955610689783;5564.82440018853;8464.731945684196;1609.4880434374911;0.0

